run_idx,task_id,method,model,elapsed_sec,syntax_valid,pair_pass,pair_violation,error_types,violations,details,prompt_path,generation_path
1,simplug-T002,B3_oracle_api_sequence,qwen2.5-coder:7b,2.56,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T002__B3_oracle_api_sequence.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T002__B3_oracle_api_sequence_run1.py
1,simplug-T002,B4_gold_pair_rule,qwen2.5-coder:7b,3.29,True,True,False,,,"{""plugins_context_args"": [""['alpha', 'gamma']""], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T002__B4_gold_pair_rule.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T002__B4_gold_pair_rule_run1.py
1,simplug-T003,B0_direct,qwen2.5-coder:7b,2.44,True,False,True,missing API call,missing sp.disable call,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T003__B0_direct.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T003__B0_direct_run1.py
1,simplug-T003,B1_api_list,qwen2.5-coder:7b,2.97,True,False,True,missing API call; wrong API pattern,missing sp.disable call; unexpected sp.plugins_context in a disable-by-name task; use sp.disable instead,"{""plugins_context_args"": [""[alpha, gamma]""], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T003__B1_api_list.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T003__B1_api_list_run1.py
1,simplug-T003,B2_raw_api_docs,qwen2.5-coder:7b,2.60,True,False,True,missing API call; wrong API pattern,missing sp.disable call; unexpected sp.plugins_context in a disable-by-name task; use sp.disable instead,"{""plugins_context_args"": [""[beta]""], ""disable_args"": [[""beta"", []]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T003__B2_raw_api_docs.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T003__B2_raw_api_docs_run1.py
1,simplug-T003,B3_oracle_api_sequence,qwen2.5-coder:7b,2.17,True,False,True,wrong parameter semantics,sp.disable receives plugin object variable instead of name string; sp.disable should receive plugin name strings ['beta'],"{""plugins_context_args"": [], ""disable_args"": [[""sp"", [""beta""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T003__B3_oracle_api_sequence.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T003__B3_oracle_api_sequence_run1.py
1,simplug-T003,B4_gold_pair_rule,qwen2.5-coder:7b,3.86,True,True,False,,,"{""plugins_context_args"": [], ""disable_args"": [[""sp"", [""'beta'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T003__B4_gold_pair_rule.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T003__B4_gold_pair_rule_run1.py
1,simplug-T004,B0_direct,qwen2.5-coder:7b,2.81,True,False,True,broken data flow,missing sp.get_plugin('beta') assignment,"{""plugins_context_args"": [], ""disable_args"": [[""wrapper"", []]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T004__B0_direct.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T004__B0_direct_run1.py
1,simplug-T004,B1_api_list,qwen2.5-coder:7b,4.07,True,False,True,wrong parameter semantics,sp.get_plugin called with non-string argument; pass the plugin name string 'beta',"{""plugins_context_args"": [""[alpha, gamma]""], ""disable_args"": [[""wrapper"", []]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [""wrapper""], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T004__B1_api_list.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T004__B1_api_list_run1.py
1,simplug-T004,B2_raw_api_docs,qwen2.5-coder:7b,3.78,True,False,True,broken data flow,missing sp.get_plugin('beta') assignment,"{""plugins_context_args"": [], ""disable_args"": [[""beta.wrapper"", []]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T004__B2_raw_api_docs.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T004__B2_raw_api_docs_run1.py
1,simplug-T004,B3_oracle_api_sequence,qwen2.5-coder:7b,2.93,True,False,True,wrong parameter semantics,sp.get_plugin called with non-string argument; pass the plugin name string 'beta',"{""plugins_context_args"": [], ""disable_args"": [[""wrapper"", []]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [""wrapper""], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T004__B3_oracle_api_sequence.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T004__B3_oracle_api_sequence_run1.py
1,simplug-T004,B4_gold_pair_rule,qwen2.5-coder:7b,4.41,True,True,False,,,"{""plugins_context_args"": [], ""disable_args"": [[""wrapper"", []]], ""get_plugin_assigns"": {""wrapper"": ""beta""}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [""wrapper""], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T004__B4_gold_pair_rule.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T004__B4_gold_pair_rule_run1.py
1,simplug-T005,B0_direct,qwen2.5-coder:7b,4.66,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp"", ""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T005__B0_direct.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T005__B0_direct_run1.py
1,simplug-T005,B1_api_list,qwen2.5-coder:7b,5.50,True,False,True,wrong parameter semantics,plugins_context receives plugin object variable instead of name string; plugins_context should receive plugin name strings ['beta'],"{""plugins_context_args"": [""[beta]""], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp"", ""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T005__B1_api_list.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T005__B1_api_list_run1.py
1,simplug-T005,B2_raw_api_docs,qwen2.5-coder:7b,5.48,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp"", ""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T005__B2_raw_api_docs.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T005__B2_raw_api_docs_run1.py
1,simplug-T005,B3_oracle_api_sequence,qwen2.5-coder:7b,4.23,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp"", ""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T005__B3_oracle_api_sequence.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T005__B3_oracle_api_sequence_run1.py
1,simplug-T005,B4_gold_pair_rule,qwen2.5-coder:7b,6.74,True,True,False,,,"{""plugins_context_args"": [""['beta']""], ""disable_args"": [[""sp"", [""'beta'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp"", ""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T005__B4_gold_pair_rule.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T005__B4_gold_pair_rule_run1.py
1,simplug-T006,B0_direct,qwen2.5-coder:7b,3.16,True,False,True,missing API call,missing sp.disable call,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T006__B0_direct.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T006__B0_direct_run1.py
1,simplug-T006,B1_api_list,qwen2.5-coder:7b,3.40,True,False,True,missing API call; wrong API pattern,missing sp.disable call; unexpected sp.plugins_context in a disable-by-name task; use sp.disable instead,"{""plugins_context_args"": [""[beta]""], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T006__B1_api_list.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T006__B1_api_list_run1.py
1,simplug-T006,B2_raw_api_docs,qwen2.5-coder:7b,3.35,True,False,True,missing API call,missing sp.disable call,"{""plugins_context_args"": [], ""disable_args"": [[""alpha"", []], [""gamma"", []]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T006__B2_raw_api_docs.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T006__B2_raw_api_docs_run1.py
1,simplug-T006,B3_oracle_api_sequence,qwen2.5-coder:7b,2.81,True,False,True,wrong parameter semantics,"sp.disable receives plugin object variable instead of name string; sp.disable should receive plugin name strings ['alpha', 'gamma']","{""plugins_context_args"": [], ""disable_args"": [[""sp"", [""alpha""]], [""sp"", [""gamma""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T006__B3_oracle_api_sequence.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T006__B3_oracle_api_sequence_run1.py
1,simplug-T006,B4_gold_pair_rule,qwen2.5-coder:7b,4.68,True,True,False,,,"{""plugins_context_args"": [], ""disable_args"": [[""sp"", [""'alpha'""]], [""sp"", [""'gamma'""]]], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/qwen2.5-coder_7b__simplug-T006__B4_gold_pair_rule.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/qwen2.5-coder_7b__simplug-T006__B4_gold_pair_rule_run1.py
1,simplug-T001,B0_direct,llama3.1:8b,7.29,True,False,True,missing API call,missing sp.plugins_context,"{""plugins_context_args"": [], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/llama3.1_8b__simplug-T001__B0_direct.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/llama3.1_8b__simplug-T001__B0_direct_run1.py
1,simplug-T001,B1_api_list,llama3.1:8b,2.28,True,False,True,wrong parameter semantics,plugins_context receives plugin object variable instead of name string; plugins_context should receive plugin name strings ['beta'],"{""plugins_context_args"": [""[beta]""], ""disable_args"": [], ""get_plugin_assigns"": {}, ""get_plugin_bad_arg_vars"": [], ""wrapper_disable_vars"": [], ""hook_receivers"": [""sp""]}",/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/prompts/llama3.1_8b__simplug-T001__B1_api_list.txt,/Users/zt25/coding/从 API 知识注入到源码图推理合成：PairCoder/Ollama问题存在性实验/result/simplug_7b_5model_comparison/generations/llama3.1_8b__simplug-T001__B1_api_list_run1.py
